Name,Public_Display_Name__c,Public_Search_Keywords__c,Publicly_Listed__c,Supports_Enrollment__c,Enrollment_URL__c,Institution_Status__c,Logo_URL__c,Logo_ContentVersionId__c,Website
"Midwest Liberty FCU","Midwest Liberty FCU","Midwest Liberty FCU Zelle 3QB M","true","true","https://www.midwestlibertyfcu.org/zelle","Active","https://enroll.zellepay.com/logos/zellepay/3QB.png","","https://www.midwestlibertyfcu.org/zelle"
"Milford Federal","Milford Federal","Milford Federal Zelle 2RG M","true","true","https://www.milfordfederal.com/?page_id=25897&preview=true","Active","https://enroll.zellepay.com/logos/zellepay/2RG.png","","https://www.milfordfederal.com/?page_id=25897&preview=true"
"Mill Town Credit Union","Mill Town Credit Union","Mill Town Credit Union Zelle 2QQ M","true","true","https://www.milltowncu.org/zelle","Active","https://enroll.zellepay.com/logos/zellepay/2QQ.png","","https://www.milltowncu.org/zelle"
"MILLEDGEVILLE STATE BANK","MILLEDGEVILLE STATE BANK","MILLEDGEVILLE STATE BANK Zelle 3HQ M","true","true","https://www.milledgevillebank.com/zelle","Active","https://enroll.zellepay.com/logos/zellepay/3HQ.png","","https://www.milledgevillebank.com/zelle"
"Millennium Bank","Millennium Bank","Millennium Bank Zelle 2J8 M","true","true","https://www.milbnk.com/zelle","Active","https://enroll.zellepay.com/logos/zellepay/2J8.png","","https://www.milbnk.com/zelle"
"Millennium Bank (TN)","Millennium Bank (TN)","Millennium Bank (TN) Zelle JRR M","true","true","https://www.millenniumbank.com/zelle","Active","https://enroll.zellepay.com/logos/zellepay/JRR.png","","https://www.millenniumbank.com/zelle"
"Milton Savings Bank PA","Milton Savings Bank PA","Milton Savings Bank PA Zelle 3CB M","true","true","https://www.miltonsavingsbank.com/Zelle","Active","https://enroll.zellepay.com/logos/zellepay/3CB.png","","https://www.miltonsavingsbank.com/Zelle"
"MINNSTAR BANK","MINNSTAR BANK","MINNSTAR BANK Zelle 2RK M","true","true","https://www.minnstarbank.com/digital-banking/zelle/","Active","https://enroll.zellepay.com/logos/zellepay/2RK.png","","https://www.minnstarbank.com/digital-banking/zelle/"
"Minster Bank","Minster Bank","Minster Bank Zelle 9E6 M","true","true","https://www.minsterbank.com/landing/start-sending-money-with-zelle","Active","https://enroll.zellepay.com/logos/zellepay/9E6.png","","https://www.minsterbank.com/landing/start-sending-money-with-zelle"
"Mirastar FCU","Mirastar FCU","Mirastar FCU Zelle 33P M","true","true","https://www.mirastarfcu.org/zelle/","Active","https://enroll.zellepay.com/logos/zellepay/33P.png","","https://www.mirastarfcu.org/zelle/"
"Mission Bank AZ","Mission Bank AZ","Mission Bank AZ Zelle 39E M","true","true","https://www.missionbankaz.com/Zelle","Active","https://enroll.zellepay.com/logos/zellepay/39E.png","","https://www.missionbankaz.com/Zelle"
"Mission Federal Credit Union","Mission Federal Credit Union","Mission Federal Credit Union Zelle J3Y M","true","true","https://zelle.jhapaycenter.com/J3Y.html","Active","https://enroll.zellepay.com/logos/zellepay/J3Y.png","","https://zelle.jhapaycenter.com/J3Y.html"
"MN Catholic Credit Union","MN Catholic Credit Union","MN Catholic Credit Union Zelle 3PM M","true","true","https://www.mncathcu.com/zelle","Active","https://enroll.zellepay.com/logos/zellepay/3PM.png","","https://www.mncathcu.com/zelle"
"MNB Bank","MNB Bank","MNB Bank Zelle 2MJ M","true","true","https://www.mnb.bank/zelle","Active","https://enroll.zellepay.com/logos/zellepay/2MJ.png","","https://www.mnb.bank/zelle"
"Mobility Credit Union","Mobility Credit Union","Mobility Credit Union Zelle 0I0 M","true","true","https://www.mobilitycu.com/zelle","Active","https://enroll.zellepay.com/logos/zellepay/0I0.png","","https://www.mobilitycu.com/zelle"
"Mocse Credit Union","Mocse Credit Union","Mocse Credit Union Zelle 26M M","true","true","https://www.mocse.org/","Active","https://enroll.zellepay.com/logos/zellepay/26M.png","","https://www.mocse.org/"
"Mohave Community FCU","Mohave Community FCU","Mohave Community FCU Zelle 3LR M","true","true","https://mohavecommunityfcu.com/zelle/","Active","https://enroll.zellepay.com/logos/zellepay/3LR.png","","https://mohavecommunityfcu.com/zelle/"
"Monson Savings Bank","Monson Savings Bank","Monson Savings Bank Zelle 27Y M","true","true","https://www.monsonsavings.bank","Active","https://enroll.zellepay.com/logos/zellepay/27Y.png","","https://www.monsonsavings.bank"
"Montecito Bank & Trust","Montecito Bank & Trust","Montecito Bank & Trust Zelle 2BX M","true","true","https://montecito.bank/business/digital-banking/zelle","Active","https://enroll.zellepay.com/logos/zellepay/2BX.png","","https://montecito.bank/business/digital-banking/zelle"
"Monterey County Bank","Monterey County Bank","Monterey County Bank Zelle 3SJ M","true","true","https://www.montereycountybank.com/Zelle","Active","https://enroll.zellepay.com/logos/zellepay/3SJ.png","","https://www.montereycountybank.com/Zelle"
"Monterey Credit Union","Monterey Credit Union","Monterey Credit Union Zelle 0SS M","true","true","https://www.montereycu.com/zelle","Active","https://enroll.zellepay.com/logos/zellepay/0SS.png","","https://www.montereycu.com/zelle"
"Monterra Credit Union","Monterra Credit Union","Monterra Credit Union Zelle 0MU M","true","true","https://www.monterra.org/personal/digital-services/zelle","Active","https://enroll.zellepay.com/api/v1/ecm/sites/ecm/files/logos/override_uploads/MonterraCreditUnion_zellepay_0.png","","https://www.monterra.org/personal/digital-services/zelle"
"Montgomery Bank Mobile Banking","Montgomery Bank Mobile Banking","Montgomery Bank Mobile Banking Zelle 23H M","true","true","https://www.montgomerybank.com/zelle/","Active","https://enroll.zellepay.com/logos/zellepay/23H.png","","https://www.montgomerybank.com/zelle/"
"Monticello Banking Company","Monticello Banking Company","Monticello Banking Company Zelle J3H M","true","true","https://zelle.jhapaycenter.com/J3H.html","Active","https://enroll.zellepay.com/logos/zellepay/J3H.png","","https://zelle.jhapaycenter.com/J3H.html"
"Moody Bank","Moody Bank","Moody Bank Zelle 3S7 M","true","true","https://www.moodybank.com/personal/zelle","Active","https://enroll.zellepay.com/logos/zellepay/3S7.png","","https://www.moodybank.com/personal/zelle"
"MOPAC EMPLOYEES FCU","MOPAC EMPLOYEES FCU","MOPAC EMPLOYEES FCU Zelle 2WZ M","true","true","https://www.mopaccu.com/zelle","Active","https://enroll.zellepay.com/logos/zellepay/2WZ.png","","https://www.mopaccu.com/zelle"
"Morgan Stanley","Morgan Stanley","Morgan Stanley Zelle MSP M","true","true","https://login.morganstanleyclientserv.com/msologin/redirection/p2p","Active","https://enroll.zellepay.com/logos/zellepay/MSP.png","","https://login.morganstanleyclientserv.com/msologin/redirection/p2p"
"Morris Building & Loan","Morris Building & Loan","Morris Building & Loan Zelle JM7 M","true","true","https://www.morrisbl.net/","Active","https://enroll.zellepay.com/api/v1/ecm/sites/ecm/files/logos/override_uploads/JM7-zellepay.png","","https://www.morrisbl.net/"
"Mound City Bank","Mound City Bank","Mound City Bank Zelle 2M2 M","true","true","https://www.moundcitybank.com/Zelle","Active","https://enroll.zellepay.com/logos/zellepay/2M2.png","","https://www.moundcitybank.com/Zelle"
"Mountain America","Mountain America","Mountain America Zelle MAC M","true","true","https://www.macu.com/services/online-banking/zelle","Active","https://enroll.zellepay.com/logos/zellepay/MAC.png","","https://www.macu.com/services/online-banking/zelle"
"Mountain Star FCU","Mountain Star FCU","Mountain Star FCU Zelle 0V8 M","true","true","https://www.mountainstarfcu.org/zelle","Active","https://enroll.zellepay.com/logos/zellepay/0V8.png","","https://www.mountainstarfcu.org/zelle"
"Mountain Valley Bank","Mountain Valley Bank","Mountain Valley Bank Zelle JHY M","true","true","https://www.paymentsemails.com/ZelleOverview?jhid=46595&showVideo=1","Active","https://enroll.zellepay.com/logos/zellepay/JHY.png","","https://www.paymentsemails.com/ZelleOverview?jhid=46595&showVideo=1"
"Mountain West","Mountain West","Mountain West Zelle JOG M","true","true","https://www.mountainwestbank.com/zelle","Active","https://enroll.zellepay.com/api/v1/ecm/sites/ecm/files/logos/override_uploads/JOG-zellepay.png","","https://www.mountainwestbank.com/zelle"
"MPH Bank","MPH Bank","MPH Bank Zelle MPH M","true","true","https://www.mph.bank/zelle/","Active","https://enroll.zellepay.com/api/v1/ecm/sites/ecm/files/logos/override_uploads/MPH_185x95_v0.png","","https://www.mph.bank/zelle/"
"MPS Credit Union","MPS Credit Union","MPS Credit Union Zelle 2TT M","true","true","https://www.mpscu.org/services/zelle","Active","https://enroll.zellepay.com/logos/zellepay/2TT.png","","https://www.mpscu.org/services/zelle"
"MS National Guard FCU","MS National Guard FCU","MS National Guard FCU Zelle 2JP M","true","true","https://www.msng.org","Active","https://enroll.zellepay.com/logos/zellepay/2JP.png","","https://www.msng.org"
"MTCU","MTCU","MTCU Zelle 3K8 M","true","true","https://www.mtcu.org/bank/services/zelle/","Active","https://enroll.zellepay.com/logos/zellepay/3K8.png","","https://www.mtcu.org/bank/services/zelle/"
"Municipal Credit Union","Municipal Credit Union","Municipal Credit Union Zelle JL8 M","true","true","https://www.nymcu.org/zelle?hs_preview=gWYLDntY-115357424252","Active","https://enroll.zellepay.com/logos/zellepay/JL8.png","","https://www.nymcu.org/zelle?hs_preview=gWYLDntY-115357424252"
"Mutual Security Credit Union","Mutual Security Credit Union","Mutual Security Credit Union Zelle 0V2 M","true","true","https://www.mscu.net/zelle","Active","https://enroll.zellepay.com/logos/zellepay/0V2.png","","https://www.mscu.net/zelle"
"MyPoint Credit Union","MyPoint Credit Union","MyPoint Credit Union Zelle J1G M","true","true","https://zelle.jhapaycenter.com/J1G.html","Active","https://enroll.zellepay.com/api/v1/ecm/sites/ecm/files/logos/override_uploads/mypoint-zellepay.png","","https://zelle.jhapaycenter.com/J1G.html"
"N.E.W. Credit Union","N.E.W. Credit Union","N.E.W. Credit Union Zelle 3CG N","true","true","https://www.newcu.org/personal_zelle.html","Active","https://enroll.zellepay.com/logos/zellepay/3CG.png","","https://www.newcu.org/personal_zelle.html"
"NAE Federal Credit Union","NAE Federal Credit Union","NAE Federal Credit Union Zelle 3HU N","true","true","https://naefcu.org/zelle","Active","https://enroll.zellepay.com/logos/zellepay/3HU.png","","https://naefcu.org/zelle"
"NAFT Federal Credit Union","NAFT Federal Credit Union","NAFT Federal Credit Union Zelle 3HG N","true","true","https://naftfcu.coop/zelle","Active","https://enroll.zellepay.com/logos/zellepay/3HG.png","","https://naftfcu.coop/zelle"
"Nano Banc","Nano Banc","Nano Banc Zelle 0IR N","true","true","https://www.nanobanc.com/zelle","Active","https://enroll.zellepay.com/logos/zellepay/0IR.png","","https://www.nanobanc.com/zelle"
"NASA FCU","NASA FCU","NASA FCU Zelle JOV N","true","true","https://www.nasafcu.com/zelle","Active","https://enroll.zellepay.com/logos/zellepay/JOV.png","","https://www.nasafcu.com/zelle"
"Nashville Post Office CU","Nashville Post Office CU","Nashville Post Office CU Zelle 2Z1 N","true","true","https://images.printable.com/nonimpositions/22712/439961/22712_439961_r54k1gmy_press.html","Active","https://enroll.zellepay.com/logos/zellepay/2Z1.png","","https://images.printable.com/nonimpositions/22712/439961/22712_439961_r54k1gmy_press.html"
"Natbank, N.A.","Natbank, N.A.","Natbank, N.A. Zelle 2D4 N","true","true","https://www.nbc.ca/en/natbank/zelle-etransfert.html","Active","https://enroll.zellepay.com/logos/zellepay/2D4.png","","https://www.nbc.ca/en/natbank/zelle-etransfert.html"
"National Bank of Arizona","National Bank of Arizona","National Bank of Arizona Zelle 20P N","true","true","https://www.nbarizona.com/personal/digital-banking/zelle","Active","https://enroll.zellepay.com/logos/zellepay/20P.png","","https://www.nbarizona.com/personal/digital-banking/zelle"
"National Bank of Blacksburg","National Bank of Blacksburg","National Bank of Blacksburg Zelle JMR N","true","true","https://www.nbbank.com/online-services/zelle","Active","https://enroll.zellepay.com/logos/zellepay/JMR.png","","https://www.nbbank.com/online-services/zelle"
"National Bank of Coxsackie","National Bank of Coxsackie","National Bank of Coxsackie Zelle 35R N","true","true","https://www.nbcoxsackie.com/zelle/","Active","https://enroll.zellepay.com/logos/zellepay/35R.png","","https://www.nbcoxsackie.com/zelle/"
"National Bank of Indianapolis","National Bank of Indianapolis","National Bank of Indianapolis Zelle J1A N","true","true","https://zelle.jhapaycenter.com/J1A.html","Active","https://enroll.zellepay.com/logos/zellepay/J1A.png","","https://zelle.jhapaycenter.com/J1A.html"
"National Bank of Middlebury","National Bank of Middlebury","National Bank of Middlebury Zelle 33O N","true","true","https://nbmvt.com/send-and-receive-money-with-zelle/","Active","https://enroll.zellepay.com/logos/zellepay/33O.png","","https://nbmvt.com/send-and-receive-money-with-zelle/"
"National Bank St Anne","National Bank St Anne","National Bank St Anne Zelle 3MT N","true","true","https://nbsail.net/mobile-online/zelle","Active","https://enroll.zellepay.com/logos/zellepay/3MT.png","","https://nbsail.net/mobile-online/zelle"
"National Capital Bank","National Capital Bank","National Capital Bank Zelle 0FT N","true","true","https://www.nationalcapitalbank.com/zelle","Active","https://enroll.zellepay.com/logos/zellepay/0FT.png","","https://www.nationalcapitalbank.com/zelle"
"National Police FCU","National Police FCU","National Police FCU Zelle 3R7 N","true","true","https://www.nationalpolicefcu.com/zelle/send-receive-zelle.html","Active","https://enroll.zellepay.com/logos/zellepay/3R7.png","","https://www.nationalpolicefcu.com/zelle/send-receive-zelle.html"
"Navy Federal Credit Union","Navy Federal Credit Union","Navy Federal Credit Union Zelle NAV N","true","true","https://www.navyfederal.org/services/transfers/zelle.html","Active","https://enroll.zellepay.com/logos/zellepay/NAV.png","","https://www.navyfederal.org/services/transfers/zelle.html"
"NBCU","NBCU","NBCU Zelle JR0 N","true","true","https://nbcu4u.com/zelle/","Active","https://enroll.zellepay.com/logos/zellepay/JR0.png","","https://nbcu4u.com/zelle/"
"NBT Bank","NBT Bank","NBT Bank Zelle 25N N","true","true","https://www.nbtbank.com/content/zelle/","Active","https://enroll.zellepay.com/logos/zellepay/25N.png","","https://www.nbtbank.com/content/zelle/"
"NBT Financial","NBT Financial","NBT Financial Zelle JFM N","true","true","https://www.paymentsemails.com/ZelleOverview?jhid=2624&showVideo=1","Active","https://enroll.zellepay.com/logos/zellepay/JFM.png","","https://www.paymentsemails.com/ZelleOverview?jhid=2624&showVideo=1"
"NCPD Federal Credit Union","NCPD Federal Credit Union","NCPD Federal Credit Union Zelle 3RF N","true","true","https://www.ncpdfcu.org/ZELLE/","Active","https://enroll.zellepay.com/logos/zellepay/3RF.png","","https://www.ncpdfcu.org/ZELLE/"
"Nebraska Energy Federal Credit","Nebraska Energy Federal Credit","Nebraska Energy Federal Credit Zelle JNN N","true","true","https://www.ne-fcu.org/mobile-access/zelle","Active","https://enroll.zellepay.com/logos/zellepay/JNN.png","","https://www.ne-fcu.org/mobile-access/zelle"
"Nebraska State Bank & Trust Co","Nebraska State Bank & Trust Co","Nebraska State Bank & Trust Co Zelle 2NC N","true","true","https://www.nesb.bank/zelle","Active","https://enroll.zellepay.com/logos/zellepay/2NC.png","","https://www.nesb.bank/zelle"
"NebraskaLand Bank","NebraskaLand Bank","NebraskaLand Bank Zelle 2MZ N","true","true","https://nebraskalandbank.com/Zelle","Active","https://enroll.zellepay.com/logos/zellepay/2MZ.png","","https://nebraskalandbank.com/Zelle"
"Neches FCU","Neches FCU","Neches FCU Zelle 2NR N","true","true","https://www.nechesfcu.org/zelle/Zelle-landingA.html","Active","https://enroll.zellepay.com/logos/zellepay/2NR.png","","https://www.nechesfcu.org/zelle/Zelle-landingA.html"
"Needham Bank","Needham Bank","Needham Bank Zelle 2L3 N","true","true","https://www.needhambank.com/zelle","Active","https://enroll.zellepay.com/logos/zellepay/2L3.png","","https://www.needhambank.com/zelle"
"Neighborhood Credit Union","Neighborhood Credit Union","Neighborhood Credit Union Zelle 2G4 N","true","true","https://www.myncu.com/services/send-money-with-zelle","Active","https://enroll.zellepay.com/logos/zellepay/2G4.png","","https://www.myncu.com/services/send-money-with-zelle"
"Neighborhood Trust FCU","Neighborhood Trust FCU","Neighborhood Trust FCU Zelle 0UI N","true","true","https://neighborhoodtrustfcu.org/zelle","Active","https://enroll.zellepay.com/logos/zellepay/0UI.png","","https://neighborhoodtrustfcu.org/zelle"
"Neighbors Credit Union","Neighbors Credit Union","Neighbors Credit Union Zelle 2G5 N","true","true","https://www.neighborscu.org","Active","https://enroll.zellepay.com/logos/zellepay/2G5.png","","https://www.neighborscu.org"
"Neighbors Federal Credit Union","Neighbors Federal Credit Union","Neighbors Federal Credit Union Zelle 28W N","true","true","https://www.neighborsfcu.org/zelle/","Active","https://enroll.zellepay.com/logos/zellepay/28W.png","","https://www.neighborsfcu.org/zelle/"
"Neighbors United FCU","Neighbors United FCU","Neighbors United FCU Zelle 3PW N","true","true","https://www.mynucu.org/zelle","Active","https://enroll.zellepay.com/logos/zellepay/3PW.png","","https://www.mynucu.org/zelle"
"NEIMAN MARCUS CREDIT UNION","NEIMAN MARCUS CREDIT UNION","NEIMAN MARCUS CREDIT UNION Zelle 3CF N","true","true","https://www.neimanmarcusfcu.com/eservices.php#Zelle","Active","https://enroll.zellepay.com/logos/zellepay/3CF.png","","https://www.neimanmarcusfcu.com/eservices.php#Zelle"
"Nekoosa Port Edwards Bank","Nekoosa Port Edwards Bank","Nekoosa Port Edwards Bank Zelle 2ZV N","true","true","https://www.npesb.bank/zelle/","Active","https://enroll.zellepay.com/logos/zellepay/2ZV.png","","https://www.npesb.bank/zelle/"
"NESC Credit Union","NESC Credit Union","NESC Credit Union Zelle 2S9 N","true","true","https://www.nescfcu.org/zelle","Active","https://enroll.zellepay.com/logos/zellepay/2S9.png","","https://www.nescfcu.org/zelle"
"NET Credit Union","NET Credit Union","NET Credit Union Zelle JDS N","true","true","https://www.paymentsemails.com/ZelleOverview?jhid=57400&showVideo=1","Active","https://enroll.zellepay.com/logos/zellepay/JDS.png","","https://www.paymentsemails.com/ZelleOverview?jhid=57400&showVideo=1"
"Nevada State Bank","Nevada State Bank","Nevada State Bank Zelle 20R N","true","true","https://www.nsbank.com/personal/digital-banking/zelle/","Active","https://enroll.zellepay.com/logos/zellepay/20R.png","","https://www.nsbank.com/personal/digital-banking/zelle/"
"New Century FCU","New Century FCU","New Century FCU Zelle 2KS N","true","true","https://www.newcenturyfcu.org/services/zelle/","Active","https://enroll.zellepay.com/logos/zellepay/2KS.png","","https://www.newcenturyfcu.org/services/zelle/"
"New Haven Bank","New Haven Bank","New Haven Bank Zelle 3PT N","true","true","https://www.newhavenbank.com/","Active","https://enroll.zellepay.com/logos/zellepay/3PT.png","","https://www.newhavenbank.com/"
"New Horizon Bank","New Horizon Bank","New Horizon Bank Zelle 0UZ N","true","true","https://www.newhorizonbank.com/zelle/","Active","https://enroll.zellepay.com/logos/zellepay/0UZ.png","","https://www.newhorizonbank.com/zelle/"
"New Millennium Bank","New Millennium Bank","New Millennium Bank Zelle 2TH N","true","true","https://nmbonline.com/Zelle","Active","https://enroll.zellepay.com/logos/zellepay/2TH.png","","https://nmbonline.com/Zelle"
"New Valley Bank & Trust","New Valley Bank & Trust","New Valley Bank & Trust Zelle 32Y N","true","true","https://banknewvalley.com/zelle","Active","https://enroll.zellepay.com/logos/zellepay/32Y.png","","https://banknewvalley.com/zelle"
"NewBank","NewBank","NewBank Zelle JN3 N","true","true","https://www.newbankusa.com/zelle/","Active","https://enroll.zellepay.com/logos/zellepay/JN3.png","","https://www.newbankusa.com/zelle/"
"Newburyport Bank","Newburyport Bank","Newburyport Bank Zelle 0IA N","true","true","https://www.newburyportbank.com/personal/online-mobile-services/zelle","Active","https://enroll.zellepay.com/logos/zellepay/0IA.png","","https://www.newburyportbank.com/personal/online-mobile-services/zelle"
"Newport Federal Bank","Newport Federal Bank","Newport Federal Bank Zelle 3Q2 N","true","true","https://www.newportfederalbank.com/zelle/zelle.html","Active","https://enroll.zellepay.com/logos/zellepay/3Q2.png","","https://www.newportfederalbank.com/zelle/zelle.html"
"Newtown Savings Bank","Newtown Savings Bank","Newtown Savings Bank Zelle 3AY N","true","true","https://www.nsbonline.com/zelle","Active","https://enroll.zellepay.com/logos/zellepay/3AY.png","","https://www.nsbonline.com/zelle"
"NexTier Bank","NexTier Bank","NexTier Bank Zelle 2HK N","true","true","https://nextierbank.com/zelle.html","Active","https://enroll.zellepay.com/logos/zellepay/2HK.png","","https://nextierbank.com/zelle.html"
"Nicolet National Bank","Nicolet National Bank","Nicolet National Bank Zelle 2MT N","true","true","https://www.nicoletbank.com/zelle","Active","https://enroll.zellepay.com/logos/zellepay/2MT.png","","https://www.nicoletbank.com/zelle"
"NIH FCU","NIH FCU","NIH FCU Zelle 0HA N","true","true","https://www.nihfcu.org/zelle","Active","https://enroll.zellepay.com/logos/zellepay/0HA.png","","https://www.nihfcu.org/zelle"
"Nikkei Credit Union","Nikkei Credit Union","Nikkei Credit Union Zelle 0TU N","true","true","https://nikkeicu.org/zelle","Active","https://enroll.zellepay.com/logos/zellepay/0TU.png","","https://nikkeicu.org/zelle"
"Nizari PFCU","Nizari PFCU","Nizari PFCU Zelle 0S1 N","true","true","https://nizaricu.org/zelle","Active","https://enroll.zellepay.com/logos/zellepay/0S1.png","","https://nizaricu.org/zelle"
"NJL & PS Credit Union","NJL & PS Credit Union","NJL & PS Credit Union Zelle 3QE N","true","true","https://njlpscu.org/zelle/","Active","https://enroll.zellepay.com/logos/zellepay/3QE.png","","https://njlpscu.org/zelle/"
"Noble Credit Union","Noble Credit Union","Noble Credit Union Zelle 2GO N","true","true","https://www.noblecu.com/home/247/zelle","Active","https://enroll.zellepay.com/logos/zellepay/2GO.png","","https://www.noblecu.com/home/247/zelle"
"NobleBank & Trust","NobleBank & Trust","NobleBank & Trust Zelle 0IW N","true","true","https://www.noblebank.com/zelle","Active","https://enroll.zellepay.com/logos/zellepay/0IW.png","","https://www.noblebank.com/zelle"
"Nodaway Valley Bank","Nodaway Valley Bank","Nodaway Valley Bank Zelle 2D5 N","true","true","https://www.nvb.com/zelle","Active","https://enroll.zellepay.com/logos/zellepay/2D5.png","","https://www.nvb.com/zelle"
"Normangee State Bank","Normangee State Bank","Normangee State Bank Zelle 3LV N","true","true","https://www.normangeestatebank.com/zelle","Active","https://enroll.zellepay.com/logos/zellepay/3LV.png","","https://www.normangeestatebank.com/zelle"
"North Dallas Bank & Trust Co","North Dallas Bank & Trust Co","North Dallas Bank & Trust Co Zelle JMH N","true","true","https://ndbt.com/personal/consumer-zelle/","Active","https://enroll.zellepay.com/logos/zellepay/JMH.png","","https://ndbt.com/personal/consumer-zelle/"
"North Easton Savings Bank","North Easton Savings Bank","North Easton Savings Bank Zelle 34Y N","true","true","https://www.northeastonsavingsbank.com/zelle","Active","https://enroll.zellepay.com/logos/zellepay/34Y.png","","https://www.northeastonsavingsbank.com/zelle"
"North Georgia Credit Union","North Georgia Credit Union","North Georgia Credit Union Zelle 2XF N","true","true","https://www.ngcu.org/zelle/","Active","https://enroll.zellepay.com/logos/zellepay/2XF.png","","https://www.ngcu.org/zelle/"
"North Jersey FCU","North Jersey FCU","North Jersey FCU Zelle 0VM N","true","true","https://njfcu.org/zelle","Active","https://enroll.zellepay.com/logos/zellepay/0VM.png","","https://njfcu.org/zelle"
"North Shore Bank, FSB","North Shore Bank, FSB","North Shore Bank, FSB Zelle 2F3 N","true","true","https://www.northshorebank.com/zelle","Active","https://enroll.zellepay.com/logos/zellepay/2F3.png","","https://www.northshorebank.com/zelle"
"North Star Bank","North Star Bank","North Star Bank Zelle 2N8 N","true","true","https://images.printable.com/nonimpositions/22712/439961/22712_439961_woqqdiib_press.html","Active","https://enroll.zellepay.com/logos/zellepay/2N8.png","","https://images.printable.com/nonimpositions/22712/439961/22712_439961_woqqdiib_press.html"
"North State Bank","North State Bank","North State Bank Zelle J2N N","true","true","https://zelle.jhapaycenter.com/J2N.html","Active","https://enroll.zellepay.com/logos/zellepay/J2N.png","","https://zelle.jhapaycenter.com/J2N.html"
"North Valley Bank","North Valley Bank","North Valley Bank Zelle 3Q8 N","true","true","https://www.nvboh.bank/zelle/default.aspx","Active","https://enroll.zellepay.com/logos/zellepay/3Q8.png","","https://www.nvboh.bank/zelle/default.aspx"
"Northbrook Bank & Trust","Northbrook Bank & Trust","Northbrook Bank & Trust Zelle 0B2 N","true","true","https://www.wintrust.com/zelle.html","Active","https://enroll.zellepay.com/logos/zellepay/0B2.png","","https://www.wintrust.com/zelle.html"
"NorthCountry FCU","NorthCountry FCU","NorthCountry FCU Zelle 37P N","true","true","https://www.northcountry.org/services/services/zelle","Active","https://enroll.zellepay.com/logos/zellepay/37P.png","","https://www.northcountry.org/services/services/zelle"
"Northeast Bank","Northeast Bank","Northeast Bank Zelle J3Z N","true","true","https://zelle.jhapaycenter.com/J3Z.html","Active","https://enroll.zellepay.com/logos/zellepay/J3Z.png","","https://zelle.jhapaycenter.com/J3Z.html"
"NorthEast Community Bank","NorthEast Community Bank","NorthEast Community Bank Zelle 0HG N","true","true","https://www.necb.com/zelle","Active","https://enroll.zellepay.com/logos/zellepay/0HG.png","","https://www.necb.com/zelle"
"Northeast Family FCU","Northeast Family FCU","Northeast Family FCU Zelle 3KY N","true","true","https://www.nefamily.coop/zelle","Active","https://enroll.zellepay.com/logos/zellepay/3KY.png","","https://www.nefamily.coop/zelle"
"Northern Bank","Northern Bank","Northern Bank Zelle 0VX N","true","true","https://www.nbtc.com/personal/zelle","Active","https://enroll.zellepay.com/logos/zellepay/0VX.png","","https://www.nbtc.com/personal/zelle"
"Northern Redwood FCU","Northern Redwood FCU","Northern Redwood FCU Zelle 38M N","true","true","https://images.printable.com/nonimpositions/22712/439889/22712_439889_kgfbn5iw_press.html","Active","https://enroll.zellepay.com/logos/zellepay/38M.png","","https://images.printable.com/nonimpositions/22712/439889/22712_439889_kgfbn5iw_press.html"
"Northern State Bank","Northern State Bank","Northern State Bank Zelle JK3 N","true","true","https://www.paymentsemails.com/ZelleOverview?MyFITool&jhID=2530&showVideo=1","Active","https://enroll.zellepay.com/logos/zellepay/JK3.png","","https://www.paymentsemails.com/ZelleOverview?MyFITool&jhID=2530&showVideo=1"
"Northern Trust","Northern Trust","Northern Trust Zelle 2DY N","true","true","https://www.northerntrust.com/japan/wealth-management/pay-it-safe-with-zelle","Active","https://enroll.zellepay.com/logos/zellepay/2DY.png","","https://www.northerntrust.com/japan/wealth-management/pay-it-safe-with-zelle"
"Northfield Bank","Northfield Bank","Northfield Bank Zelle 22W N","true","true","https://www.enorthfield.com/digital-banking/zelle","Active","https://enroll.zellepay.com/logos/zellepay/22W.png","","https://www.enorthfield.com/digital-banking/zelle"
"Northrim Bank","Northrim Bank","Northrim Bank Zelle 0PJ N","true","true","https://www.northrim.com/personal-banking/zelle","Active","https://enroll.zellepay.com/logos/zellepay/0PJ.png","","https://www.northrim.com/personal-banking/zelle"
"Northrop Grumman FCU","Northrop Grumman FCU","Northrop Grumman FCU Zelle 0IL N","true","true","https://www.ngfcu.us/zelle","Active","https://enroll.zellepay.com/logos/zellepay/0IL.png","","https://www.ngfcu.us/zelle"
"Northwest Bank","Northwest Bank","Northwest Bank Zelle 20J N","true","true","https://www.nw.bank/personal/mobile-banking/zelle","Active","https://enroll.zellepay.com/logos/zellepay/20J.png","","https://www.nw.bank/personal/mobile-banking/zelle"
"Northwest Bank (PA)","Northwest Bank (PA)","Northwest Bank (PA) Zelle NSB N","true","true","https://info.northwest.bank/zelle","Active","https://enroll.zellepay.com/logos/zellepay/NSB.png","","https://info.northwest.bank/zelle"
"Northwest Community Bank","Northwest Community Bank","Northwest Community Bank Zelle 3QM N","true","true","https://nwcommunitybank.com/zelle/","Active","https://enroll.zellepay.com/logos/zellepay/3QM.png","","https://nwcommunitybank.com/zelle/"
"Northwest Community CU","Northwest Community CU","Northwest Community CU Zelle 3NB N","true","true","https://nwccu.com/zelle.html","Active","https://enroll.zellepay.com/logos/zellepay/3NB.png","","https://nwccu.com/zelle.html"
